label,full_message,message_clean
0,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX   ,hi darlin finish 3 u 1 2 pick meet text number luv kate xxx
0,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!   ",set place heart mind mind easily forget heart remember wish happy valentine day
0,But i'm surprised she still can guess right lor...   ,m surprised guess right lor
0,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.   ,okie ì wan meet bishan cos bishan m drive today
0,Oh ho. Is this the first time u use these type of words   ,oh ho time u use type word
0,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN   ,hi darlin work u trouble ijust talk mum morning good time night m goin soon u
0,I know you are serving. I mean what are you doing now.   ,know serve mean
0,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...   ",huh hyde park mel ah opp confuse tts e good choice den juz
0,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out   ,oh gei happend tron maybe ill dl 3d
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com   ",free message activate 500 free text message reply message word free term   condition visit www07781482378com
0,I know girls always safe and selfish know i got it pa. Thank you. good night.   ,know girl safe selfish know pa thank good night
0,"No worries, hope photo shoot went well. have a spiffing fun at workage.    ",worry hope photo shoot spiffe fun workage
0,I'm freezing and craving ice. Fml   ,m freeze crave ice fml
0,Kay... Since we are out already    ,kay
0,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?   ,eh sorry leh din c ur msg sad lar watch tv u office
0,Yo im right by yo work   ,yo m right yo work
0,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx   ,ok darlin supose ok worry muchi film stuff mate babysit therexx
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,   ",u mind bedroom minute    ok se sexy mood come 5 minut latr wid caken wife
0,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.   ,don wake check stuff true available space pls embassy send mail
0,Nope... Juz off from work...   ,nope juz work
0,Huh so fast... Dat means u havent finished painting?   ,huh fast dat mean u finish paint
0, what number do u live at? Is it 11?   ,number u live 11
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore   ",party 7 day week study lightly think need draw custom checkboxe know hardcore
0,Sac will score big hundred.he is set batsman:-)   ,sac score big hundredhe set batsman
0,Send me yetty's number pls.   ,send yettys number pls
0,How much it will cost approx . Per month.   ,cost approx   month
0,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free   ,ok theory test ì book think 21 coz thought wanna jiayin free
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P   ",contact date service know find land line 09050000928 pobox45w2tg150p
0,"That's fine, have him give me a call if he knows what he wants or has any questions   ",s fine know want question
0,"Sorry, got a late start, we're on the way   ",sorry late start way
0,Then u go back urself lor...   ,u urself lor
0,I AM AT THE GAS STATION. GO THERE.   ,gas station
0,"K, if u bored up just come to my home..   ",k u bore come home
0,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*   ,babe   love   cover face kiss
0,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome   ",like throw smoke friend car time awesome
0,Still i have not checked it da. . .   ,check da
0,You will go to walmart. I.ll stay.   ,walmart ill stay
0,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too   ",forget couple buck send tomorrow k love ya
0,Oh great. I.ll disturb him more so that we can talk.   ,oh great ill disturb talk
0,Reverse is cheating. That is not mathematics.   ,reverse cheat mathematic
0,U're welcome... Caught u using broken english again...   ,ure welcome catch u break english
0,No problem baby. Is this is a good time to talk? I called and left a message.   ,problem baby good time talk leave message
0,"Sorry, I'll call later   ",sorry ill later
0,Oh is it! Which brand?   ,oh brand
0,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.   ,sorry right happen r 2waxsto wat want come ill medical insurance shell able deliver basic care m currently shop right medical insurance til friday morning s ill major person guide right insurance
0,At what time are you coming.   ,time come
0,Call him and say you not coming today ok and tell them not to fool me like this ok   ,come today ok tell fool like ok
0,I emailed yifeng my part oredi.. Can Ì_ get it fr him..   ,email yifeng oredi ì fr
0,R u sure they'll understand that! Wine * good idea just had a slurp!   ,r u sure ll understand wine   good idea slurp
0,Minimum walk is 3miles a day.   ,minimum walk 3miles day
0,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.    ,ok problem taxi c ing   tomorrow tuesday tuesday think r cinema
0,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..   ",brainless baby dolld vehicle sariyag drive madoke barolla
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...   ,run away frm u walk slowly amp kill u care stop
1,Sorry I missed your call let's talk when you have the time. I'm on 07090201529   ,sorry miss let talk time m 07090201529
0,Please attend the phone:)   ,attend phone
0,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged   ,hate accept single message
0,No messages on her phone. I'm holding it now   ,message phone m hold
0,Can... I'm free...   ,m free
0,"Yo my trip got postponed, you still stocked up?   ",yo trip postpone stock
0,"Sorry, I'll call later   ",sorry ill later
0,I am waiting for your call sir.   ,wait sir
0,Hey what are you doing. Y no reply pa..   ,hey y reply pa
0,"Hey elaine, is today's meeting still on?   ",hey elaine today meet
0,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.   ,sorry ve place ill tomorrow sorry
0,Most of the tiime when i don't let you hug me it's so i don't break into tears.   ,tiime let hug break tear
0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow   ,tomorrow theatre    come u    tell come tomorrow
0,And now electricity just went out fml.   ,electricity fml
0,"Looks like you found something to do other than smoke, great job!   ",look like find smoke great job
0,Also andros ice etc etc   ,andro ice etc etc
0,:)    ,
0,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea   ",good afternon love today hope good maybe interview wake miss babe passionate kiss sea
0,Yup. Wun believe wat? U really neva c e msg i sent shuhui?   ,yup wun believe wat u neva c e msg send shuhui
0,Hows that watch resizing   ,s watch resize
0,Dear umma she called me now :-)   ,dear umma
0,Just finished. Missing you plenty   ,finish miss plenty
1,"complimentary 4 STAR Ibiza Holiday or å£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+   ",complimentary 4 star ibiza holiday å10000 cash need urgent collection 09066364349 landline lose box434sk38wp150ppm18
0,"Well, I meant as opposed to my drunken night of before   ",mean oppose drunken night
0,K... Must book a not huh? so going for yoga basic on sunday?   ,k book huh yoga basic sunday
1,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline   ,free msgwe bill mobile number mistake shortcode 83332please 08081263000 charge refundedthis free bt landline
0,Ok can...   ,ok
0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x   ",oop   mum somerset bit far tomo soon x
0,So u workin overtime nigpun?   ,u workin overtime nigpun
0,Same as kallis dismissial in 2nd test:-).   ,kallis dismissial 2nd test
0,O. Guess they both got screwd   ,o guess screwd
1,Please CALL 08712402972 immediately as there is an urgent message waiting for you   ,08712402972 immediately urgent message wait
0,"I'm in a meeting, call me later at   ",m meeting later
0,What r u cooking me for dinner?   ,r u cook dinner
0,Ok thanx...   ,ok thanx
0,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.   ,bull plan float ikea care world live mess day
0,Then i buy.   ,buy
1,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only   ,urgent mobile number award å2000 bonus caller prize 09058095201 land line valid 12hrs
0,Heehee that was so funny tho   ,heehee funny tho
0,It only does simple arithmetic not percentages.   ,simple arithmetic percentage
0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?   ",yeah leave hour s 4 sound
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589   ",value customer pleased advise follow recent review mob award å1500 bonus prize 09066364589
0,Thanks honey. Have a great day.   ,thank honey great day
0,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""   ",amazing quote   life difficult decide s wrong lie bring smile truth bring tear
0,Good night my dear.. Sleepwell&amp;Take care   ,good night dear sleepwellamptake care
0,Then Ì_ ask dad to pick Ì_ up lar... ÌÏ wan 2 stay until 6 meh...   ,ì ask dad pick ì lar ìï wan 2 stay 6 meh
0,"Jus chillaxin, what up   ",jus chillaxin
0,"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\""""   ",hey das cool iknow 2 wellda peril studentfinancial crisisspk 2 u l8r
0,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""   ",beautiful truth gravity read carefully heart feel light feel heavy leave goodmorne
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705   ,want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile   100 free text   free camcorder reply 08000930705
0,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!    ",s come hill monster hope great day thing r fine busy
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.   ,joys father john john   joys father u ans th hav   ltgt   iq tis s ias question try answer
0,Only once then after ill obey all yours.   ,ill obey
0,No she didnt. I will search online and let you know.   ,search online let know
0,Where do you need to go to get it?   ,need
0,No pic. Please re-send.   ,pic resend
0,He remains a bro amongst bros   ,remain bro bros
0,Uhhhhrmm isnt having tb test bad when youre sick   ,uhhhhrmm tb test bad sick
0,But i haf enuff space got like 4 mb...   ,haf enuff space like 4 mb
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms   ,life fun great come truly special forget enjoy   gbpsm
1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW   ,want new video phone 600 anytime network min 400 inclusive video download 5 week free deltomorrow 08002888812 reply
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470   ",value customer pleased advise follow recent review mob award å1500 bonus prize 09066368470
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M   ,welcome reply age gender begin eg 24 m
