label,message
0,ugh outta class
0,nowadays people notixiquate laxinorficate opportunity bamble entropication oblisingately opt ur book masteriastere amplikater fidalfication champlaxigate think atrocious wotz ur opinion junna
0,file bagi work mei ll tell find room
0,need lar jus testing e phone card dunno network gd thk wait 4 sis 2 finish bathe bathe dun disturb u liao u clean ur room
0,ok ill right later
0,friendship poem dear o dear u r near hear fear live cheer tear u r dear gud ni8
0,lunch come quickly open door
1,hear u4 night knicker beg like u time 01223585236 xx luv nikiyu4net
0,bit long cos accident a30 divert wadebridgei brilliant weekend thank speak soon lot love
0,k yan jiu liao sit 4 bugis vill frm 10 3 den hop parco 4 nb sun cine frm 1030 2 den hop orc mrt 4 hip hop 4
1,bloomberg message center 447797706009 wait apply future httpcareer bloombergcom
0,seek lady street freak sheet
0,phone
0,haha figure find piece priscilla bowl
0,actually fuck find excuse tampa point january
1,urgent try contact u today draw win å800 prize guarantee 09050001808 land line claim m95 valid12hrs
0,yay finally lol miss cinema trip week
0,day work dayexcept saturday sunday
0,aathiwhere dear
0,heart love mind wisdom eye r dream amp life frnd alwys touch good night amp sweet dream
0,think iûm wait bus inform
0,time soon
0,s thing quick question
0,night end day morning come special way smile like sunny ray leave worry blue blue bay gud mrng
0,probably come everybodys   ltgt   right
0,new year cos yetunde want surprise money return mid january   ltgt day return period end
0,ask s lot term mid
0,sure check yahoo email send photo yesterday
0,look
0,wherre boytoy
1,want new video phone750 anytime network min 150 text pound week 08000776320 reply delivery tomorrow
0,hello love day   wish fine babe hope find job prospect miss boytoy   teasing kiss
0,tell   bad character u dnt lik ill try change   ltgt   ll add tat 2 new year resolution wait ur replybe frankgood morning
0,noi rumour buy apartment chennai
0,yeah probably early
0,change window logoff sound
0,check da
0,m come room
0,huh lesson 4 lei n thinkin sch early n tot parkin kent vale
0,ok
0,reach office   ltdecimalgt   amp mobile problem cannt voice asa ill free
0,cool text head
1,contact date service know find land line 09050000878 pobox45w2tg150p
1,wan2 win meetgreet westlife 4 u m8 currently tour 1unbreakable 2untamed 3unkempt text 12 3 83049 cost 50p std text
0,happy birthday u find ur prince charming soon n dun work hard
0,oh grand bit party mention cover charge probably come serve
0,bed sleep
0,hope arnt piss d like tomorrow love xxxxxxxxxxxxxx
1,dorothykiefercom bank granite issue strongbuy explosive pick member 300   nasdaq symbol cdgt 500
0,  ltgt   year old man money m   ltgt   wait check
0,come ur home
0,free day finish 6 mon n thur
0,food
0,life alle moneeppolum oru pole allalo
0,nite
0,fundamental cool life walk   like king walk like care king gud nyt
0,camera good 101mega pixel 3optical 5digital doom lovely holiday safe hope hav good journey happy new year couple week
0,hi peteynoiåõm ok want 2 chat coz avent speak 2 u 4 long timehope ur doin alritehave good nit js love ya amx
0,ron burgundy captain party boat yeah
0,m money base
0,guy love
0,staff placement training amrita college
0,chat fact need money raise
0,m job profile like bpo
0,cos didnût nighter persevere find cheap apologise advance sleep
0,think actually talk boss morning place year tell car fix cheap tell today hope come regret number etc
0,willing app class
0,hang brother family
0,reach 9 tell know
0,hey quit soon xuhui work till end month
0,m sorry bout nite wasnåõt ur fault spouse pmt sumthin u 4give think u shldxxxx
0,try neva mate
0,yeah d pretty good case scenario
0,free today haf 2 pick parent tonite
0,hey babe far 2 spunout 2 spk da mo dead 2 da wrld sleep da sofa day   cool nytho   tx 4 fonin hon   2mwen m bk frmcloud 9 j x
0,send naughty pix
1,å1000 winner guarantee caller prize final attempt contact claim 09071517866 150ppmpobox10183bhamb64xe
1,xmas   new year eve ticket sale club day 10 till 8 pm thur fri   sit night week sell fast
0,tyler 8th leave long 9 like hour
0,prepare pound night
0,actually mobile msg m work online need send   ltgt   send msg wil explain u later
0,sorry ill later
0,good evening
0,m home
0,oic cos n sis lunch today dad dunno 2 eat sch wat
0,mmmmm   sooooo good wake word morning love mmmm fuck   love lion   devouring kiss sea
0,pleased inform application airtel broadband process successfully installation happen 3 day
0,happen dear silent tense
0,ill 3 guy want come time soon
0,cough
0,ìï come lt 25 n pass lar
0,m e person s e sms survey
0,lol ok ill try send warn sprint dead slow ll prolly tomorrow
0,thank meet monday
0,th gower mate r u man good wale ill b åômorrow c u wk msg 4 åð random
1,rock yr chik 100s filthy film xxx pic yr phone rply filth 69669 saristar ltd e14 9yt 08701752560 450p 5 day stop2 cancel
0,single line big meaning miss 4 ur good life   miss ur good life gud nyt
0,like   ltgt   later feel like
0,dad want talk apartment late start omw
0,love
0,lol u feel sick
0,din tell u ju 420
0,eye philosophy
1,month upto 50 4 ur standard network charge 2 activate 9061100010 c wire3net 1st4terms pobox84 m26 3uz cost å150 min mobcudb
0,ok lor m town lei
0,alreadysabarish ask
0,da   vijay talk jaya tv
1,urgent try contact u today draw win å800 prize guarantee 09050000460 land line claim j89 po box245c2150pm
0,lol know hey great inpersonation flea forum love
1,text banneduk 89555 cost 150p textoperator g696ga 18 xxx
0,chance search hard itlet try
1,auction round 4 high bid å54 maximum bid å71 bid send bid e g 10 bid å10 83383 good luck
0,celebrate nys family
0,know taj mahal symbol love lesser know fact 1 mumtaz shahjahans 4th wife 7 wife 2 shahjahan kill mumtazs husband marry 3 mumtaz die   ltgt th delivery 4 marry mumtazs sister question arise hell love great hari
0,okcome home vl nice meet v chat
1,collect valentine weekend paris inc flight   hotel   å200 prize guarantee text paris 69101 wwwrtfsphostingcom
0,send de webadre salary slip
0,s fine send greeting
1,customer loyalty offerthe new nokia6650 mobile å10 txtauction txt word start 81151   4tctxt tc 150pmtmsg
0,dint touch
0,yup leave right soon
1,believe true incredible txts reply g learn truly amazing thing blow mind o2fwd 18ptxt
0,yeah sure ill leave min
0,teach ship car
0,sign maturity start big thing actually start understand small thing nice evening bslvyl
0,yeah confirm stay   weekend
0,ì dun haf passport smth like dat ì juz send email account
0,multiply number independently count decimal point division push decimal place like
0,lovely night wake message hope smile know great morning
0,ard 4 lor
0,right s project twin comin
0,send maga money yesterday oh
1,hi 07734396839 ibh customer loyalty offer new nokia6600 mobile å10 txtauctiontxt wordstart no81151   now4 t
0,heart love mind wisdom eye r dream amp life frnd alwys touch good night amp sweet dream
1,hot n horny willing live local   text reply hear strt 150p msg netcollex ltdhelpdesk 02085076972 reply stop end
0,ride equally uneventful   pesky cyclist time night
0,wereare free nalla adi entey nattil kittum
0,ve send wife text buy shell tell relax wkend
0,escape theatre   watch kavalan minute
0,cost hire hitman
0,lor
0,sorry ill later
1,want new nokia 3510i colour phone deliver tomorrow 200 free minute mobile   100 free text   free camcorder reply 08000930705
0,huh 2 ur house hand right
0,good morning princess happy new year
1,congratulation ve win winner august å1000 prize draw 09066660100 prize code 2309
0,aight head
0,wat r u busy wif work
0,know mood today
0,jay tell
0,cps cause outage conserve energy
0,m sure check happen area
0,hey morning come ask pa
0,jordan vote nite
0,mean epi s fine s
0,idea
0,pls come quick bare
0,joys father john john   joys father u ans th hav   ltgt   iq tis s ias question try answer
0,m unable cal let meet bhaskar deep
0,ill meet library
0,k roommate want dubsack friend want plan bring extra ill tell know sure
0,depend individual lor e hair dresser pretty parent look gong u kaypoh dunno wat collect
0,ok c ì
0,enjoy watch play football basketball outdoors
0,ask macho price range want new plus interfue blackberry bold   ltgt   bb
0,sorry send blank msg yup try 2 study
0,hey check da list da
1,8007 25p 4 alfie moon child need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys ze 08701417012 profit 2 charity
0,mean apology texte drug   ltgt night
0,mean february april ill place stay hustle forth audition season sister away harlem
0,goin workout lor muz lose e fat
0,damn poor zac stand chance
0,messageno responcewhat happend
0,want tel u thing u mistake k message send
0,yeah right ill bring tape measure fri
0,chance search hard itlet try
0,meet u work    tel shall work tomorrow
0,head straight
1,official england poly ringtone colour flag yer mobile tonight game text tone flag 84199 optout txt eng stop box39822 w111wx å150
0,thank princess sexy
0,oooh plenty
0,hui xin da lib
0,big difference   ltgt   versus   ltgt     ltgt hrs
0,cry stuff happen push edge underdtand cry sorry sorry life
0,2 babe feel let 4get itboth try cheer upnot fit soo muchxxlove u locaxx
0,know hook mean right
1,customer service announcement recently try delivery unable 07090298926 reschedule ref9307622
0,wat da model num ur phone
0,s skateboard despite fact throw wind bandage shit arm minute
1,stop club tone reply stop mix mytonecomenjoy html term club tone cost gbp450week mfl   po box 1146 mk45 2wt 23
0,house e sky dark liao rain excuse 2 run rite hee
0,sorry leave phone upstairs ok hectic bird fall swoop date
0,think
1,wamma laidwant real doggin location send direct mobile join uks large dog network txt dog 69696 nownyt ec2a 3lp å150msg
0,carlos pick later yeah set
0,hey babe friend cancel visit
0,request maangalyam alaipayuthe set callertune caller press 9 copy friend callertune
0,hmm ill think ok forgive d
0,hope away 7 langport town tonight
0,want send virtual hug need
0,probably stuff
0,issue right ill fix tomorrow
0,come people
0,senthil group company apnt 5 pm
0,oh air s talent
0,study ill free weekend
0,r u m wear blue shirt n black pant
0,waiti come ltgt   min
0,reach ur home   ltgt   minute
0,great weekend
0,langport sorry ill probably bed 9 pm suck ill xmas go2sri lanka
0,frnd s juz wordnot merely relationshipit silent promise      wherevr whenevr forevr gudnyt dear
0,huh 6 mistake
0,ha u jus eat honey ar sweet
0,m turn phone mom tell cancer sister stop hurt talk u u home love u
0,honey   sweetheart   darling   sexy bun   sugar plum   loverboy   miss boytoy   smack ass gym
0,thank love rock
0,yeah imma come cause jay want drug
0,ok thanx care
0,yup thk u oso boring wat
0,come look flat ok 50   away alot wiv work woman come 630
0,moji inform save life thank
1,win nokia 7250i win free auction send nokia 86021 hgsuite3422land roww1jhl 16
0,s class
0,hey r ì online ve finish formatting
0,great attract brothas
1,promotion number 8714714   ur award city break win å200 summer shopping spree wk txt store 88039   skilgme tscs087147403231winawkage16 å150perwksub
0,stupidit possible
0,pick phone right pls send message
0,lol happen vegas stay vegas
0,hello hello hi lou sorry long 2 reply leave mobile friend lancaster bak neway m sorry couldnåõt ur båõday 2 hun
0,use soc use home ìï dunno 2 type word ar
0,dad hurry hell
0,wake   ltgt   morning
0,class bsn like   ltgt   minute know advise
0,great shoot big load ready
0,ill meet lobby
0,come tonight
0,happen dear tell
0,sir wait free
0,movie laptop
0,texte finish long time ago shower erythe
0,ok m sure time finish tomorrow wanna spend evening cos vewy vewy lubly love xxx
0,hello request   ltgt   rs5 transfer
0,tirupur   da
1,winner specially select receive å1000 cash å2000 award speak live operator claim 087147123779am7pm cost 10p
0,sbut luck2 catch
0,noe ì specify da domain nusstu ìï sch
0,ohi ask fun hahatake care ì
0,shall pouch
0,hey loverboy love   tell   look picture ache feel leg   fuck want   need   crave
0,boy sweet word leave morning   sigh   day love   start study
0,kent vale lor ìï wait 4 ar
0,ok good money
0,read gud habit nan bari hudgi yorge pataistha ertini kano
0,aight want money
1,free ringtone sub weekly ringtoneget 1st week freesend subpoly 816183 weekstop sms08718727870
0,okok okthenwhat ur todays plan
0,town v important
0,sorry pa knw ru pa
0,wat u
0,meet ì rite ill home lor ì dun feel like comin ok
0,oh pay outstanding commercial hasbroin august jump hoop pay
0,lateso tomorrow morningtake care sweet dreamsu meummifyingbye
0,network technical support associate
0,m rip uterus
0,cool like swim pool jacuzzi house
1,thank ringtone order reference number x49 mobile charge 450 tone arrive customer service 09065989182 colourredtextcolourtxtstar
0,yeah gang ready
0,blank blank wat blank lol
0,m movie collect car oredi
0,leave orchard
1,hi 2nights ur lucky night uve invite 2 xchat uks wildest chat txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
